evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
E-EVT-000066,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000066,mock-83265-81ed4937-evt-000066,mock-83265-81ed4937-evt-000066,66,5,,LLM_PUBLIC_MESSAGE event at sequence 66,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-003-005""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000067,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000067,mock-83265-81ed4937-evt-000067,mock-83265-81ed4937-evt-000067,67,5,,LLM_PRIVATE_THOUGHT event at sequence 67,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-003-005""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000068,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000068,mock-83265-81ed4937-evt-000068,mock-83265-81ed4937-evt-000068,68,5,,TURN_ENDED event at sequence 68,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-003-005""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000069,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000069,mock-83265-81ed4937-evt-000069,mock-83265-81ed4937-evt-000069,69,6,,TURN_STARTED event at sequence 69,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000070,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000070,mock-83265-81ed4937-evt-000070,mock-83265-81ed4937-evt-000070,70,6,,DICE_ROLLED event at sequence 70,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000071,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000071,mock-83265-81ed4937-evt-000071,mock-83265-81ed4937-evt-000071,71,6,,PLAYER_MOVED event at sequence 71,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000072,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000072,mock-83265-81ed4937-evt-000072,mock-83265-81ed4937-evt-000072,72,6,,LLM_DECISION_REQUESTED event at sequence 72,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000073,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000073,mock-83265-81ed4937-evt-000073,mock-83265-81ed4937-evt-000073,73,6,,LLM_DECISION_RESPONSE event at sequence 73,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000074,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000074,mock-83265-81ed4937-evt-000074,mock-83265-81ed4937-evt-000074,74,6,,LLM_PUBLIC_MESSAGE event at sequence 74,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000075,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000075,mock-83265-81ed4937-evt-000075,mock-83265-81ed4937-evt-000075,75,6,,LLM_PRIVATE_THOUGHT event at sequence 75,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000076,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000076,mock-83265-81ed4937-evt-000076,mock-83265-81ed4937-evt-000076,76,6,,PROPERTY_PURCHASED event at sequence 76,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000077,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000077,mock-83265-81ed4937-evt-000077,mock-83265-81ed4937-evt-000077,77,6,,CASH_CHANGED event at sequence 77,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000078,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000078,mock-83265-81ed4937-evt-000078,mock-83265-81ed4937-evt-000078,78,6,,LLM_DECISION_REQUESTED event at sequence 78,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000079,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000079,mock-83265-81ed4937-evt-000079,mock-83265-81ed4937-evt-000079,79,6,,LLM_DECISION_RESPONSE event at sequence 79,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000080,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000080,mock-83265-81ed4937-evt-000080,mock-83265-81ed4937-evt-000080,80,6,,LLM_PUBLIC_MESSAGE event at sequence 80,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000081,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000081,mock-83265-81ed4937-evt-000081,mock-83265-81ed4937-evt-000081,81,6,,LLM_PRIVATE_THOUGHT event at sequence 81,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000082,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000082,mock-83265-81ed4937-evt-000082,mock-83265-81ed4937-evt-000082,82,6,,TURN_ENDED event at sequence 82,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000083,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000083,mock-83265-81ed4937-evt-000083,mock-83265-81ed4937-evt-000083,83,7,,TURN_STARTED event at sequence 83,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000084,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000084,mock-83265-81ed4937-evt-000084,mock-83265-81ed4937-evt-000084,84,7,,DICE_ROLLED event at sequence 84,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000085,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000085,mock-83265-81ed4937-evt-000085,mock-83265-81ed4937-evt-000085,85,7,,PLAYER_MOVED event at sequence 85,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000086,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000086,mock-83265-81ed4937-evt-000086,mock-83265-81ed4937-evt-000086,86,7,,CARD_DRAWN event at sequence 86,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000087,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000087,mock-83265-81ed4937-evt-000087,mock-83265-81ed4937-evt-000087,87,7,,PLAYER_MOVED event at sequence 87,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000088,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000088,mock-83265-81ed4937-evt-000088,mock-83265-81ed4937-evt-000088,88,7,,CASH_CHANGED event at sequence 88,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000089,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000089,mock-83265-81ed4937-evt-000089,mock-83265-81ed4937-evt-000089,89,7,,LLM_DECISION_REQUESTED event at sequence 89,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000090,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000090,mock-83265-81ed4937-evt-000090,mock-83265-81ed4937-evt-000090,90,7,,LLM_DECISION_RESPONSE event at sequence 90,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000091,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000091,mock-83265-81ed4937-evt-000091,mock-83265-81ed4937-evt-000091,91,7,,LLM_PUBLIC_MESSAGE event at sequence 91,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000092,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000092,mock-83265-81ed4937-evt-000092,mock-83265-81ed4937-evt-000092,92,7,,LLM_PRIVATE_THOUGHT event at sequence 92,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000093,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000093,mock-83265-81ed4937-evt-000093,mock-83265-81ed4937-evt-000093,93,7,,TURN_ENDED event at sequence 93,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000094,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000094,mock-83265-81ed4937-evt-000094,mock-83265-81ed4937-evt-000094,94,8,,TURN_STARTED event at sequence 94,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000095,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000095,mock-83265-81ed4937-evt-000095,mock-83265-81ed4937-evt-000095,95,8,,DICE_ROLLED event at sequence 95,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000096,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000096,mock-83265-81ed4937-evt-000096,mock-83265-81ed4937-evt-000096,96,8,,PLAYER_MOVED event at sequence 96,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000097,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000097,mock-83265-81ed4937-evt-000097,mock-83265-81ed4937-evt-000097,97,8,,CARD_DRAWN event at sequence 97,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000098,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000098,mock-83265-81ed4937-evt-000098,mock-83265-81ed4937-evt-000098,98,8,,PLAYER_MOVED event at sequence 98,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000099,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000099,mock-83265-81ed4937-evt-000099,mock-83265-81ed4937-evt-000099,99,8,,LLM_DECISION_REQUESTED event at sequence 99,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000100,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000100,mock-83265-81ed4937-evt-000100,mock-83265-81ed4937-evt-000100,100,8,,LLM_DECISION_RESPONSE event at sequence 100,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000101,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000101,mock-83265-81ed4937-evt-000101,mock-83265-81ed4937-evt-000101,101,8,,LLM_PUBLIC_MESSAGE event at sequence 101,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000102,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000102,mock-83265-81ed4937-evt-000102,mock-83265-81ed4937-evt-000102,102,8,,LLM_PRIVATE_THOUGHT event at sequence 102,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000103,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000103,mock-83265-81ed4937-evt-000103,mock-83265-81ed4937-evt-000103,103,8,,PROPERTY_PURCHASED event at sequence 103,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000104,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000104,mock-83265-81ed4937-evt-000104,mock-83265-81ed4937-evt-000104,104,8,,CASH_CHANGED event at sequence 104,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000105,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000105,mock-83265-81ed4937-evt-000105,mock-83265-81ed4937-evt-000105,105,8,,LLM_DECISION_REQUESTED event at sequence 105,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000106,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000106,mock-83265-81ed4937-evt-000106,mock-83265-81ed4937-evt-000106,106,8,,LLM_DECISION_RESPONSE event at sequence 106,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000107,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000107,mock-83265-81ed4937-evt-000107,mock-83265-81ed4937-evt-000107,107,8,,LLM_PUBLIC_MESSAGE event at sequence 107,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000108,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000108,mock-83265-81ed4937-evt-000108,mock-83265-81ed4937-evt-000108,108,8,,LLM_PRIVATE_THOUGHT event at sequence 108,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000109,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000109,mock-83265-81ed4937-evt-000109,mock-83265-81ed4937-evt-000109,109,8,,TURN_ENDED event at sequence 109,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-006-008""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000110,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000110,mock-83265-81ed4937-evt-000110,mock-83265-81ed4937-evt-000110,110,9,,TURN_STARTED event at sequence 110,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-009-011""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
